latitud,longitud,tecnologia,mcc,operador,net,lac,cellid,cobertura,fecha,id
-17.390670776367,-66.158981323242,UMTS,736,Viva,1,1210,13263387,1000,2015-09-19 20:24:00+00:00,150896
-17.391662,-66.158485,UMTS,736,Viva,1,1210,13263388,1000,2017-05-14 18:20:59+00:00,150895
-17.384688,-66.151583,UMTS,736,Viva,1,1210,13260318,1000,2017-09-20 02:40:46+00:00,150894
-17.385481,-66.154947,UMTS,736,Viva,1,1210,13260319,1000,2017-05-06 15:38:44+00:00,150893
-17.379332,-66.172868,UMTS,736,Viva,1,1210,13258999,4369,2017-08-27 05:10:27+00:00,150892
-17.384524,-66.148368,UMTS,736,Viva,1,1210,13259789,2578,2017-09-13 20:32:45+00:00,150891
-17.382549,-66.148027,UMTS,736,Viva,1,1210,13259158,2339,2017-09-20 02:43:11+00:00,150890
-17.385177612305,-66.157608032227,UMTS,736,Viva,1,1210,13258717,1000,2016-01-19 17:32:03+00:00,150889
-17.380398,-66.170018,UMTS,736,Viva,1,1210,13258379,1000,2017-09-20 23:10:44+00:00,150888
-17.382431030273,-66.169967651367,UMTS,736,Viva,1,1210,20561,1000,2015-11-07 11:10:03+00:00,150887
-17.382431030273,-66.16584777832,UMTS,736,Viva,1,1210,20101,1000,2015-11-08 19:17:25+00:00,150886
-17.386867,-66.159703,UMTS,736,Viva,1,1210,13258719,4770,2017-05-14 14:25:21+00:00,150885
-17.378615,-66.142489,UMTS,736,Viva,1,1210,13264153,1000,2017-09-27 00:34:34+00:00,150884
-17.387924194336,-66.164474487305,UMTS,736,Viva,1,1210,13264753,1000,2016-03-27 19:26:02+00:00,150883
-17.387319,-66.154571,UMTS,736,Viva,1,1210,13264754,1101,2017-09-21 18:42:21+00:00,150882
-17.376937866211,-66.139755249023,UMTS,736,Viva,1,1210,13264404,1000,2016-10-19 15:59:49+00:00,150881
-17.392044067383,-66.147994995117,UMTS,736,Viva,1,1210,13263988,1000,2016-10-16 12:54:45+00:00,150880
-17.392805,-66.15135,UMTS,736,Viva,1,1210,13263985,1000,2017-05-03 22:14:34+00:00,150879
-17.387924194336,-66.152114868164,UMTS,736,Viva,1,1210,13263565,1000,2015-08-31 08:12:01+00:00,150878
-17.390670776367,-66.139755249023,UMTS,736,Viva,1,1210,13263484,1000,2015-12-01 16:34:30+00:00,150877
-17.387924194336,-66.154861450195,UMTS,736,Viva,1,1210,13263829,1000,2016-10-22 16:03:14+00:00,150876
-17.382431030273,-66.156234741211,UMTS,736,Viva,1,1210,13263937,1000,2016-02-29 11:56:19+00:00,150875
-17.387924194336,-66.157608032227,UMTS,736,Viva,1,1210,13263934,1000,2016-10-22 16:03:14+00:00,150874
-17.392044067383,-66.156234741211,UMTS,736,Viva,1,1210,13259380,1000,2015-12-19 13:17:30+00:00,150873
-17.392927,-66.153662,UMTS,736,Viva,1,1210,13259377,1000,2017-05-12 16:27:41+00:00,150872
-17.390475,-66.163881,UMTS,736,Viva,1,1210,13258967,4953,2017-09-21 20:40:33+00:00,150871
-17.39276,-66.160347,UMTS,736,Viva,1,1210,13259777,1000,2017-05-03 16:27:17+00:00,150870
-17.390317,-66.153235,UMTS,736,Viva,1,1210,13258988,1875,2017-09-28 14:20:29+00:00,150869
-17.39061,-66.148575,UMTS,736,Viva,1,1210,13258989,2738,2017-09-27 21:56:16+00:00,150868
-17.38655090332,-66.152114868164,UMTS,736,Viva,1,1210,13258567,1000,2016-10-22 17:02:25+00:00,150867
-17.381057739258,-66.156234741211,UMTS,736,Viva,1,1210,13258399,1000,2016-03-08 13:36:25+00:00,150866
-17.391554,-66.153815,UMTS,736,Viva,1,1210,13258828,1000,2017-09-14 01:00:26+00:00,150865
-17.388609,-66.172374,UMTS,736,Viva,1,1210,13258378,3045,2017-09-20 23:09:05+00:00,150864
-17.394825,-66.150598,UMTS,736,Viva,1,1210,13264527,1000,2016-02-22 16:47:40+00:00,150863
-17.385178,-66.144562,UMTS,736,Viva,1,1210,13264785,1000,2016-09-28 08:26:29+00:00,150862
-17.378268,-66.151733,UMTS,736,Viva,1,1210,13264464,1000,2017-09-27 11:11:47+00:00,150861
-17.387947,-66.152165,UMTS,736,Viva,1,1210,13263823,1000,2017-09-22 22:23:33+00:00,150860
-17.382431030273,-66.157608032227,UMTS,736,Viva,1,1210,13263399,1000,2016-02-29 11:56:19+00:00,150859
-17.384782,-66.166988,UMTS,736,Viva,1,1210,13258998,1000,2017-05-03 21:31:23+00:00,150858
-17.390670776367,-66.139755249023,UMTS,736,Viva,1,1210,13259999,1000,2015-09-01 22:08:41+00:00,150857
-17.38014,-66.152722,UMTS,736,Viva,1,1210,13258398,1261,2017-09-23 13:46:30+00:00,150856
-17.39355,-66.153732,UMTS,736,Viva,1,1210,13258349,1000,2017-09-21 13:21:38+00:00,150855
-17.385177612305,-66.164474487305,UMTS,736,Viva,1,1210,20442,1000,2015-10-22 05:05:13+00:00,150854
-17.37749,-66.156877,UMTS,736,Viva,1,1210,13258528,1000,2017-09-27 18:59:13+00:00,150853
-17.379684448242,-66.156234741211,UMTS,736,Viva,1,1210,20661,1000,2015-09-10 10:07:50+00:00,150852
-17.392044067383,-66.150741577148,UMTS,736,Viva,1,201,20551,1000,2015-12-10 16:18:38+00:00,150851
-17.385177612305,-66.149368286133,UMTS,736,Tigo,3,17800,5296959,1000,2016-06-29 12:42:11+00:00,150850
-17.380179,-66.147981,UMTS,736,Tigo,3,17800,5287031,1000,2017-09-20 05:12:27+00:00,150849
-17.379684448242,-66.145248413086,UMTS,736,Tigo,3,17800,20493316,1000,2015-11-01 13:21:53+00:00,150848
-17.392051,-66.147948,UMTS,736,Tigo,3,17800,5306914,1000,2017-09-22 20:58:53+00:00,150847
-17.382431030273,-66.174087524414,UMTS,736,Tigo,3,17800,5296977,1000,2016-03-03 10:28:03+00:00,150846
-17.388611,-66.151428,UMTS,736,Tigo,3,17800,5281959,1000,2016-08-16 21:22:26+00:00,150845
-17.376695,-66.166136,UMTS,736,Tigo,3,17800,5281133,1000,2017-09-20 05:13:30+00:00,150844
-17.376524,-66.150625,UMTS,736,Tigo,3,17800,5281045,1000,2017-05-14 01:36:41+00:00,150843
-17.386468,-66.170264,UMTS,736,Tigo,3,17800,5261088,1000,2017-09-27 21:42:32+00:00,150842
-17.391588,-66.146429,UMTS,736,Tigo,3,17800,5296914,1000,2017-09-22 21:34:16+00:00,150841
-17.386751,-66.174321,UMTS,736,Tigo,3,17800,5306910,1953,2017-05-12 20:12:57+00:00,150840
-17.394588,-66.149391,UMTS,736,Tigo,3,17800,5286993,1000,2017-09-18 16:42:43+00:00,150839
-17.389364,-66.15112,UMTS,736,Tigo,3,17800,5282090,1000,2017-09-20 05:13:08+00:00,150838
-17.381318,-66.148323,UMTS,736,Tigo,3,17800,5271031,1000,2017-09-17 03:25:05+00:00,150837
-17.393175,-66.157902,UMTS,736,Tigo,3,17800,5271883,1000,2017-09-28 16:21:18+00:00,150836
-17.39109,-66.151843,UMTS,736,Tigo,3,17800,5271090,1000,2017-09-27 14:47:43+00:00,150835
-17.394790649414,-66.158981323242,UMTS,736,Tigo,3,17800,5261092,1000,2014-10-27 19:45:49+00:00,150834
-17.393523,-66.142693,UMTS,736,Tigo,3,17800,5287001,1000,2017-05-03 20:46:36+00:00,150833
-17.390772,-66.14058,UMTS,736,Tigo,3,17800,5307001,3655,2017-05-13 22:39:26+00:00,150832
-17.385177612305,-66.150741577148,UMTS,736,Tigo,3,17800,20493318,1000,2015-10-02 09:37:41+00:00,150831
-17.392044,-66.142502,UMTS,736,Tigo,3,17800,5281079,1000,2017-04-07 21:35:50+00:00,150830
-17.383289,-66.156689,UMTS,736,Tigo,3,17800,5281947,1727,2017-05-08 22:52:44+00:00,150829
-17.387924194336,-66.146621704102,UMTS,736,Tigo,3,17800,5286914,1000,2016-05-30 17:54:22+00:00,150828
-17.390671,-66.151657,UMTS,736,Tigo,3,17800,5286958,1000,2016-10-12 19:05:40+00:00,150827
-17.380012,-66.171827,UMTS,736,Tigo,3,17800,5271977,1216,2017-09-27 00:52:27+00:00,150826
-17.386113,-66.167277,UMTS,736,Tigo,3,17800,5270907,1000,2017-05-13 23:15:30+00:00,150825
-17.389958,-66.148819,UMTS,736,Tigo,3,17800,5261914,1000,2017-09-20 05:12:22+00:00,150824
-17.391715,-66.169935,UMTS,736,Tigo,3,17800,5281130,1000,2017-09-28 21:38:10+00:00,150823
-17.395248,-66.15783,UMTS,736,Tigo,3,17800,5282092,1000,2017-09-20 05:13:00+00:00,150822
-17.391275,-66.150775,UMTS,736,Tigo,3,17800,5272090,1000,2017-09-19 16:55:39+00:00,150821
-17.395089,-66.146862,UMTS,736,Tigo,3,17800,5261885,1000,2017-09-18 16:29:10+00:00,150820
-17.395145,-66.151552,UMTS,736,Tigo,3,17800,5261162,2601,2017-05-07 02:21:39+00:00,150819
-17.392415,-66.142566,UMTS,736,Tigo,3,17800,5261001,1000,2017-05-12 22:39:37+00:00,150818
-17.3919,-66.14801,UMTS,736,Tigo,3,17800,5280914,1000,2017-09-22 21:41:01+00:00,150817
-17.377448,-66.159834,UMTS,736,Tigo,3,17800,5271133,3124,2017-05-12 14:35:15+00:00,150816
-17.37982,-66.156067,UMTS,736,Tigo,3,17800,5270888,1000,2017-09-22 05:55:11+00:00,150815
-17.390598,-66.163482,UMTS,736,Tigo,3,17800,5286883,6997,2017-05-08 18:56:07+00:00,150814
-17.382431030273,-66.146621704102,UMTS,736,Tigo,3,17800,5286932,1000,2014-12-12 19:41:47+00:00,150813
-17.394192,-66.137564,UMTS,736,Tigo,3,17800,5271079,1000,2017-09-12 06:29:30+00:00,150812
-17.383804321289,-66.160354614258,UMTS,736,Tigo,3,17800,5271076,1000,2016-11-12 06:52:06+00:00,150811
-17.378674,-66.143565,UMTS,736,Tigo,3,17800,5270908,1012,2017-09-18 13:22:47+00:00,150810
-17.392044067383,-66.158981323242,UMTS,736,Tigo,3,17800,5261883,1000,2016-11-14 05:46:59+00:00,150809
-17.381589,-66.15349,UMTS,736,Tigo,3,17800,5260973,1753,2017-05-11 12:55:31+00:00,150808
-17.392044067383,-66.152114868164,UMTS,736,Tigo,3,17800,5260993,1000,2016-06-14 19:36:05+00:00,150807
-17.392044067383,-66.15348815918,UMTS,736,Tigo,3,17800,5260958,1000,2016-10-12 19:05:40+00:00,150806
-17.385177612305,-66.154861450195,UMTS,736,Tigo,3,17461,50594049,1000,2015-08-26 07:02:24+00:00,150805
-17.376937866211,-66.15348815918,UMTS,736,Entel,2,43401,13796693,1000,2016-05-26 19:37:58+00:00,150804
-17.379684448242,-66.160354614258,UMTS,736,Entel,2,43401,13796557,1000,2016-08-17 22:34:12+00:00,150803
-17.394790649414,-66.15348815918,UMTS,736,Entel,2,43401,13796308,1000,2016-01-12 14:27:10+00:00,150802
-17.388902,-66.145075,UMTS,736,Entel,2,43401,13796385,1000,2017-05-07 18:17:47+00:00,150801
-17.393417358398,-66.15348815918,UMTS,736,Entel,2,43401,13796301,1000,2017-04-07 16:48:11+00:00,150800
-17.384116,-66.143657,UMTS,736,Entel,2,43401,13796384,1000,2017-05-07 18:16:49+00:00,150799
-17.382387,-66.151547,UMTS,736,Entel,2,43401,13796316,1627,2017-09-20 05:04:09+00:00,150798
-17.387924194336,-66.156234741211,UMTS,736,Entel,2,43401,13796256,1000,2015-06-24 20:07:09+00:00,150797
-17.393417,-66.164474,UMTS,736,Entel,2,43401,13796545,1000,2016-03-31 10:25:14+00:00,150796
-17.376937866211,-66.160354614258,UMTS,736,Entel,2,43401,13795962,1000,2015-09-22 13:06:20+00:00,150795
-17.394204,-66.16558,UMTS,736,Entel,2,43401,13795954,6455,2017-09-13 14:56:31+00:00,150794
-17.389297485352,-66.174087524414,UMTS,736,Entel,2,43401,13796098,1000,2016-08-24 05:22:40+00:00,150793
-17.393586,-66.168454,UMTS,736,Entel,2,43401,13795821,1000,2017-05-12 22:16:45+00:00,150792
-17.376938,-66.140671,UMTS,736,Entel,2,43401,13795922,1000,2016-10-02 12:02:47+00:00,150791
-17.390307,-66.165727,UMTS,736,Entel,2,43401,13795829,2636,2017-05-02 00:01:31+00:00,150790
-17.393417358398,-66.156234741211,UMTS,736,Entel,2,43401,13785810,1000,2016-01-14 16:49:08+00:00,150789
-17.393417358398,-66.145248413086,UMTS,736,Entel,2,43401,13795626,1000,2015-11-08 13:35:27+00:00,150788
-17.381057739258,-66.164474487305,UMTS,736,Entel,2,43401,13795694,1000,2016-08-18 14:03:41+00:00,150787
-17.392044,-66.149826,UMTS,736,Entel,2,43401,13795632,1000,2017-01-31 19:06:05+00:00,150786
-17.394790649414,-66.158981323242,UMTS,736,Entel,2,43401,13795579,1000,2016-02-24 08:57:10+00:00,150785
-17.377285,-66.153782,UMTS,736,Entel,2,43401,13796997,1000,2017-04-18 18:30:00+00:00,150784
-17.377853,-66.149368,UMTS,736,Entel,2,43401,13796692,1000,2017-04-03 08:36:44+00:00,150783
-17.394790649414,-66.154861450195,UMTS,736,Entel,2,43401,13796306,1000,2017-04-06 06:09:59+00:00,150782
-17.378311157227,-66.152114868164,UMTS,736,Entel,2,43401,13796317,1000,2015-09-23 11:32:27+00:00,150781
-17.390402,-66.154194,UMTS,736,Entel,2,43401,13796255,1000,2017-05-02 20:44:11+00:00,150780
-17.382431030273,-66.172714233398,UMTS,736,Entel,2,43401,13796437,1000,2015-10-25 04:30:49+00:00,150779
-17.376658,-66.172252,UMTS,736,Entel,2,43401,13796439,2491,2017-09-24 01:43:34+00:00,150778
-17.395165,-66.155994,UMTS,736,Entel,2,43401,13796303,1000,2017-05-02 22:36:36+00:00,150777
-17.390670776367,-66.145248413086,UMTS,736,Entel,2,43401,13796388,1000,2015-11-08 13:35:27+00:00,150776
-17.387532,-66.145052,UMTS,736,Entel,2,43401,13796386,1000,2017-03-26 05:19:27+00:00,150775
-17.392044067383,-66.14387512207,UMTS,736,Entel,2,43401,13796382,1000,2016-09-01 20:55:19+00:00,150774
-17.395257,-66.156184,UMTS,736,Entel,2,43401,13796309,1000,2017-05-04 13:54:44+00:00,150773
-17.385177612305,-66.15348815918,UMTS,736,Entel,2,43401,13796019,1000,2016-03-30 14:42:47+00:00,150772
-17.388513,-66.149368,UMTS,736,Entel,2,43401,13796018,1000,2017-02-02 18:26:52+00:00,150771
-17.38655090332,-66.163101196289,UMTS,736,Entel,2,43401,13795934,1000,2016-01-24 18:25:42+00:00,150770
-17.384693,-66.148172,UMTS,736,Entel,2,43401,13796017,1000,2017-09-27 15:29:42+00:00,150769
-17.394791,-66.171341,UMTS,736,Entel,2,43401,13795823,1000,2017-04-06 06:09:54+00:00,150768
-17.394447,-66.149712,UMTS,736,Entel,2,43401,13795811,1000,2017-04-07 16:48:11+00:00,150767
-17.392844,-66.155599,UMTS,736,Entel,2,43401,13785820,1000,2017-05-03 00:14:10+00:00,150766
-17.391271,-66.153653,UMTS,736,Entel,2,43401,13795633,1000,2017-09-19 17:13:45+00:00,150765
-17.392044067383,-66.149368286133,UMTS,736,Entel,2,43401,13795638,1000,2017-01-31 19:07:27+00:00,150764
-17.391772,-66.158394,UMTS,736,Entel,2,43401,13795571,1000,2017-09-20 05:04:09+00:00,150763
-17.381057739258,-66.169967651367,UMTS,736,Entel,2,43401,13795693,1000,2016-01-02 10:38:16+00:00,150762
-17.389112,-66.154073,UMTS,736,Entel,2,43401,13785620,2805,2017-05-09 16:41:56+00:00,150761
-17.382792,-66.1626,UMTS,736,Entel,2,43401,13796553,1000,2017-05-02 23:52:57+00:00,150760
-17.380371,-66.143875,UMTS,736,Entel,2,43401,13796698,1000,2016-08-27 08:33:00+00:00,150759
-17.376937866211,-66.15348815918,UMTS,736,Entel,2,43401,13796699,1000,2016-01-31 21:27:00+00:00,150758
-17.37648,-66.140213,UMTS,736,Entel,2,43401,13799607,1000,2016-05-17 22:28:58+00:00,150757
-17.389728,-66.151665,UMTS,736,Entel,2,43401,13796596,2574,2017-05-14 23:07:54+00:00,150756
-17.381057739258,-66.160354614258,UMTS,736,Entel,2,43401,13796551,1000,2016-08-16 09:52:57+00:00,150755
-17.382431,-66.161853,UMTS,736,Entel,2,43401,13796559,1000,2016-11-25 22:29:37+00:00,150754
-17.377078,-66.156424,UMTS,736,Entel,2,43401,13796242,2003,2017-05-08 01:44:23+00:00,150753
-17.394029,-66.155827,UMTS,736,Entel,2,43401,13796258,1169,2017-04-18 18:30:00+00:00,150752
-17.387434,-66.142342,UMTS,736,Entel,2,43401,13796387,1000,2017-09-23 20:31:58+00:00,150751
-17.390671,-66.153831,UMTS,736,Entel,2,43401,13796252,1000,2017-02-11 19:48:01+00:00,150750
-17.386809,-66.169458,UMTS,736,Entel,2,43401,13796438,1000,2017-05-07 03:01:00+00:00,150749
-17.380534,-66.158682,UMTS,736,Entel,2,43401,13796313,4536,2017-09-25 00:25:02+00:00,150748
-17.385864,-66.143875,UMTS,736,Entel,2,43401,13796381,1000,2016-07-21 18:39:08+00:00,150747
-17.377068,-66.168672,UMTS,736,Entel,2,43401,13796259,3833,2017-09-26 18:31:08+00:00,150746
-17.391225,-66.156516,UMTS,736,Entel,2,43401,13795968,7321,2017-05-02 16:33:35+00:00,150745
-17.385177612305,-66.158981323242,UMTS,736,Entel,2,43401,13795949,1000,2015-10-27 14:39:12+00:00,150744
-17.383804321289,-66.156234741211,UMTS,736,Entel,2,43401,13795944,1000,2015-10-27 14:39:12+00:00,150743
-17.381057739258,-66.171340942383,UMTS,736,Entel,2,43401,13795699,1000,2016-11-12 06:52:06+00:00,150742
-17.383804,-66.15303,UMTS,736,Entel,2,43401,13795705,1000,2016-05-18 11:15:43+00:00,150741
-17.381057739258,-66.164474487305,UMTS,736,Entel,2,43401,13795697,1000,2016-03-28 16:37:06+00:00,150740
-17.386057,-66.149919,UMTS,736,Entel,2,43401,13795574,3361,2017-05-15 15:07:53+00:00,150739
-17.390670776367,-66.15348815918,UMTS,736,Entel,2,43401,13785990,1000,2017-04-07 06:32:02+00:00,150738
-17.390670776367,-66.147994995117,UMTS,736,Entel,2,43401,13795631,1000,2017-03-26 05:19:27+00:00,150737
-17.392044067383,-66.152114868164,UMTS,736,Entel,2,43401,13795639,1000,2017-04-07 06:32:02+00:00,150736
-17.393034,-66.138443,UMTS,736,Entel,2,43401,13795627,1000,2017-09-25 00:50:23+00:00,150735
-17.382431030273,-66.163101196289,UMTS,736,Entel,2,43401,13763297,1000,2015-11-21 21:38:36+00:00,150734
-17.382431030273,-66.163101196289,UMTS,736,Entel,2,43401,13796556,1000,2016-05-30 05:30:53+00:00,150733
-17.391631,-66.16271,UMTS,736,Entel,2,43401,13796583,2930,2017-05-04 01:14:18+00:00,150732
-17.392279,-66.166015,UMTS,736,Entel,2,43401,13796888,2069,2017-09-17 23:19:23+00:00,150731
-17.382431030273,-66.156234741211,UMTS,736,Entel,2,43401,13796558,1000,2015-11-14 19:48:58+00:00,150730
-17.38229,-66.151789,UMTS,736,Entel,2,43401,13796315,1000,2017-09-19 21:46:58+00:00,150729
-17.389297485352,-66.152114868164,UMTS,736,Entel,2,43401,13796257,1000,2016-08-11 20:28:34+00:00,150728
-17.387924194336,-66.150741577148,UMTS,736,Entel,2,43401,13796012,1000,2017-01-09 20:53:17+00:00,150727
-17.385177612305,-66.158981323242,UMTS,736,Entel,2,43401,13795946,1000,2015-10-27 14:39:12+00:00,150726
-17.376937866211,-66.141128540039,UMTS,736,Entel,2,43401,13795928,1000,2015-10-03 08:39:24+00:00,150725
-17.378136,-66.164426,UMTS,736,Entel,2,43401,13795966,1000,2017-05-03 18:56:37+00:00,150724
-17.379684448242,-66.169967651367,UMTS,736,Entel,2,43401,13795696,1000,2016-01-02 10:38:16+00:00,150723
-17.376937866211,-66.172714233398,UMTS,736,Entel,2,43401,13795887,1000,2015-10-24 21:52:01+00:00,150722
-17.378436,-66.142696,UMTS,736,Entel,2,43401,13795925,1000,2017-09-25 22:34:57+00:00,150721
-17.381744,-66.164474,UMTS,736,Entel,2,43401,13795691,1000,2016-03-28 16:37:50+00:00,150720
-17.385177612305,-66.167221069336,UMTS,736,Entel,2,43401,13795692,1000,2016-02-08 18:09:15+00:00,150719
-17.391586,-66.13884,UMTS,736,Entel,2,43401,13795621,1000,2016-04-19 18:24:57+00:00,150718
-17.382431030273,-66.157608032227,UMTS,736,Entel,2,43401,13786650,1000,2016-03-16 04:01:03+00:00,150717
-17.390670776367,-66.149368286133,UMTS,736,Entel,2,43401,13762960,1000,2015-12-11 13:31:17+00:00,150716
-17.394790649414,-66.163101196289,UMTS,736,Entel,2,43401,13796542,1000,2016-02-08 14:32:31+00:00,150715
-17.393434,-66.166027,UMTS,736,Entel,2,43401,13796546,1000,2017-09-19 15:55:44+00:00,150714
-17.387924,-66.152802,UMTS,736,Entel,2,43401,13796251,1000,2016-07-07 14:19:47+00:00,150713
-17.393417,-66.15303,UMTS,736,Entel,2,43401,13796307,1000,2016-09-01 20:55:19+00:00,150712
-17.392731,-66.161728,UMTS,736,Entel,2,43401,13796541,1000,2016-11-26 13:56:58+00:00,150711
-17.382695,-66.160023,UMTS,736,Entel,2,43401,13795935,1000,2017-05-13 23:17:54+00:00,150710
-17.389984,-66.162415,UMTS,736,Entel,2,43401,13795936,1000,2016-03-31 10:25:14+00:00,150709
-17.386114,-66.159991,UMTS,736,Entel,2,43401,13795932,1420,2017-09-13 22:19:00+00:00,150708
-17.379191,-66.165996,UMTS,736,Entel,2,43401,13795969,2640,2017-05-03 23:36:38+00:00,150707
-17.382431030273,-66.156234741211,UMTS,736,Entel,2,43401,13795947,1000,2016-03-30 14:42:47+00:00,150706
-17.389297485352,-66.160354614258,UMTS,736,Entel,2,43401,13795938,1000,2016-04-23 21:10:23+00:00,150705
-17.387924194336,-66.174087524414,UMTS,736,Entel,2,43401,13796092,1000,2015-11-05 05:40:07+00:00,150704
-17.382431030273,-66.16584777832,UMTS,736,Entel,2,43401,13795695,1000,2015-10-27 14:39:19+00:00,150703
-17.379684,-66.156921,UMTS,736,Entel,2,43401,13786680,1000,2016-07-26 14:25:45+00:00,150702
-17.383886,-66.161023,UMTS,736,Entel,2,43401,13786640,1000,2017-09-20 04:15:18+00:00,150701
-17.38755,-66.146021,UMTS,736,Entel,2,43401,13795634,1281,2017-05-12 22:41:08+00:00,150700
-17.381701,-66.162808,UMTS,736,Entel,2,43401,13786660,1000,2017-09-20 04:14:56+00:00,150699
-17.391495,-66.147995,UMTS,736,Entel,2,43401,13795637,1000,2017-02-02 18:26:52+00:00,150698
-17.392044067383,-66.150741577148,UMTS,736,Entel,2,43401,13795635,1000,2016-09-14 13:07:19+00:00,150697
-17.389297485352,-66.146621704102,UMTS,736,Entel,2,43400,5280403,1000,2015-04-23 04:53:28+00:00,150696
-17.394790649414,-66.158981323242,UMTS,736,Entel,2,43401,13762693,1000,2015-08-18 07:43:08+00:00,150695
-17.381057739258,-66.146621704102,UMTS,736,Entel,2,43401,13799603,1000,2016-01-31 21:27:00+00:00,150694
-17.382431030273,-66.156234741211,UMTS,736,Entel,2,43401,13796552,1000,2016-08-16 09:52:57+00:00,150693
-17.394790649414,-66.156234741211,UMTS,736,Entel,2,43401,13796305,1000,2016-01-27 12:59:55+00:00,150692
-17.387924194336,-66.169967651367,UMTS,736,Entel,2,43401,13796432,1000,2017-03-09 13:23:42+00:00,150691
-17.387924,-66.144974,UMTS,736,Entel,2,43401,13796383,1000,2016-10-16 08:59:34+00:00,150690
-17.381537,-66.151665,UMTS,736,Entel,2,43401,13796312,1000,2017-09-19 21:43:25+00:00,150689
-17.380879,-66.172707,UMTS,736,Entel,2,43401,13796433,1000,2017-09-20 04:12:48+00:00,150688
-17.378311157227,-66.147994995117,UMTS,736,Entel,2,43401,13796311,1000,2015-09-11 08:53:40+00:00,150687
-17.379939,-66.149876,UMTS,736,Entel,2,43401,13796319,1443,2017-09-15 00:35:21+00:00,150686
-17.384004,-66.1483,UMTS,736,Entel,2,43401,13796011,1000,2017-09-15 01:41:34+00:00,150685
-17.385177612305,-66.158981323242,UMTS,736,Entel,2,43401,13795943,1000,2015-10-31 17:25:50+00:00,150684
-17.385177612305,-66.154861450195,UMTS,736,Entel,2,43401,13795941,1000,2015-11-23 09:29:20+00:00,150683
-17.388892,-66.172989,UMTS,736,Entel,2,43401,13796095,1000,2017-05-07 15:54:32+00:00,150682
-17.381057739258,-66.174087524414,UMTS,736,Entel,2,43401,13795882,1000,2016-01-02 10:38:16+00:00,150681
-17.393875,-66.148911,UMTS,736,Entel,2,43401,13795817,1000,2016-09-14 13:06:38+00:00,150680
-17.393417358398,-66.158981323242,UMTS,736,Entel,2,43401,13795576,1000,2016-09-05 08:24:22+00:00,150679
-17.38596,-66.158834,UMTS,736,Entel,2,43401,13786030,1000,2017-09-20 04:15:10+00:00,150678
-17.394104,-66.158295,UMTS,736,Entel,2,43401,13785640,1000,2016-08-16 09:52:57+00:00,150677
-17.393086,-66.1516,UMTS,736,Entel,2,43401,13795629,1000,2017-09-20 01:33:38+00:00,150676
-17.393417358398,-66.157608032227,UMTS,736,Entel,2,43401,13762921,1000,2015-08-18 07:43:08+00:00,150675
-17.390670776367,-66.150741577148,UMTS,736,Entel,2,43401,13762722,1000,2015-07-18 20:29:39+00:00,150674
-17.383804321289,-66.158981323242,UMTS,736,Entel,2,35241,13795943,1000,2015-10-30 05:35:51+00:00,150673
-17.389297485352,-66.160354614258,UMTS,736,Entel,2,35241,13795938,1000,2015-10-27 21:14:19+00:00,150672
-17.392044067383,-66.158981323242,UMTS,736,Entel,2,43401,5276697,1000,2015-10-26 04:53:55+00:00,150671
-17.393417358398,-66.158981323242,UMTS,736,Entel,2,43401,13762965,1000,2015-07-18 20:32:37+00:00,150670
-17.388507,-66.143073,LTE,736,Tigo,3,27461,20493318,3582,2017-09-20 22:17:01+00:00,150669
-17.377186,-66.157928,LTE,736,Tigo,3,27461,20482051,1422,2017-09-27 23:13:00+00:00,150668
-17.385355,-66.175476,LTE,736,Tigo,3,27461,20486915,1041,2017-09-27 02:56:36+00:00,150667
-17.390232,-66.159885,LTE,736,Tigo,3,27461,20490246,2992,2017-09-17 14:18:52+00:00,150666
-17.377459,-66.14815,LTE,736,Tigo,3,27461,20500738,1518,2017-09-18 06:25:21+00:00,150665
-17.383281,-66.149721,LTE,736,Tigo,3,27461,20493316,2207,2017-09-27 19:54:21+00:00,150664
-17.378616,-66.143524,LTE,736,Tigo,3,27461,20487173,3704,2017-09-18 16:13:18+00:00,150663
-17.381745,-66.167221,LTE,736,Tigo,3,27461,20483074,2198,2016-03-27 00:18:57+00:00,150662
-17.380043,-66.151047,LTE,736,Tigo,3,27461,20488961,4413,2017-05-14 21:52:02+00:00,150661
-17.395275,-66.160236,LTE,736,Entel,2,44401,10240006,1000,2019-06-08 00:44:05+00:00,150660
-17.381057739258,-66.146621704102,LTE,736,Viva,1,21000,3094531,1000,2015-10-17 07:50:46+00:00,150659
-17.384486,-66.153615,LTE,736,Tigo,3,27461,20497156,2010,2017-09-27 18:38:57+00:00,150658
-17.379977,-66.138455,LTE,736,Tigo,3,27461,20500737,1000,2017-04-18 18:30:00+00:00,150657
-17.379825,-66.160609,LTE,736,Tigo,3,27461,20494852,1710,2017-09-27 23:13:26+00:00,150656
-17.390063,-66.157773,LTE,736,Tigo,3,27461,20497157,1000,2017-09-27 17:20:54+00:00,150655
-17.377014,-66.152684,LTE,736,Tigo,3,27461,20482049,3037,2017-09-27 22:55:22+00:00,150654
-17.380086,-66.171512,LTE,736,Viva,1,21000,3096065,2727,2017-09-24 05:55:18+00:00,150653
-17.389297,-66.152802,LTE,736,Viva,1,21000,3086081,1000,2016-09-18 09:57:51+00:00,150652
-17.383858,-66.173782,LTE,736,Tigo,3,27461,20494853,2322,2017-09-27 03:57:27+00:00,150651
